repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
LavaMoat/lavamoat,930aa7b57226e55ae4352513d08c612118bb3668,2020-12-04 04:14:47,ava,tape,meta/test - switch from tape(-promise) to ava,ava tape,"
meta/test - switch from tape(-promise) to ava",3,Testing,,1,0.97,
Lemoncode/webpack-3.x-by-sample,3f6dc08802322123efa705f33cddab8534a4bc68,2019-04-25 20:42:27,sass,node-sass,Use sass instead of node-sass,sass node-sass,"
Use sass instead of node-sass",40,UI,,1,0.95,
LiskHQ/lisk,d2349844b3271b18afc7073bf1fbc3033b254922,2020-04-15 15:43:01,eslint,tslint,:recycle: Update lisk-constant to use eslint,eslint tslint,"
:recycle: Update lisk-constant to use eslint",26,Testing,,1,0.97,
LiskHQ/lisk,d2349844b3271b18afc7073bf1fbc3033b254922,2020-04-15 15:43:01,typescript-eslint,tslint,:recycle: Update lisk-constant to use eslint,typescript-eslint tslint,"
:recycle: Update lisk-constant to use eslint",24,Testing,,1,0.97,
LiskHQ/lisk,e5a0374f11a3618ddbf9b1f14d074805f1c76880,2020-01-10 10:17:57,jest,@types/mocha,Convert lisk-constant mocha tests to jest,jest @types/mocha,"
Convert lisk-constant mocha tests to jest",3,Typescript&Testing,,1,0.9,
LiskHQ/lisk,e5a0374f11a3618ddbf9b1f14d074805f1c76880,2020-01-10 10:17:57,ts-jest,@types/mocha,Convert lisk-constant mocha tests to jest,ts-jest @types/mocha,"
Convert lisk-constant mocha tests to jest",3,Typescript&Testing,,1,0.9,
LiskHQ/lisk,e5a0374f11a3618ddbf9b1f14d074805f1c76880,2020-01-10 10:17:57,@types/jest,mocha,Convert lisk-constant mocha tests to jest,@types/jest mocha,"
Convert lisk-constant mocha tests to jest",4,Testing,,1,0.9,
LiskHQ/lisk,e5a0374f11a3618ddbf9b1f14d074805f1c76880,2020-01-10 10:17:57,jest,mocha,Convert lisk-constant mocha tests to jest,jest mocha,"
Convert lisk-constant mocha tests to jest",12,Testing,,1,0.9,
LiskHQ/lisk,e5a0374f11a3618ddbf9b1f14d074805f1c76880,2020-01-10 10:17:57,jest,chai,Convert lisk-constant mocha tests to jest,jest chai,Convert lisk-constant mocha tests to jest,6,Testing,,1,0.9,
LiskHQ/lisk,8ff117be9f578f5be4fd880719b3347d97ce6fd1,2021-02-03 14:15:18,jest,sinon-chai,":recycle: Migrate commander mocha tests to jest
Update unit test files to .spec.ts
Fix message sign command to return publicKey and signature as hex string
Cleanup mocha configuration and dependencies",jest sinon-chai,":recycle: Migrate commander mocha tests to jest
Update unit test files to .spec.ts",4,Testing,,1,0.9,
livecoders/website,e58121fbfc117ca66d0eb0e19fd6ab5a53ea91d8,2020-06-05 01:48:50,webpack,rollup,"Switching rollup -> webpack for OG image component

Close #100 - Fix bl security vulnerability",webpack rollup,"
Switching rollup  laifuhewb  webpack for OG image component",5,Building&Web Framework,,1,0.98,Security
lukeed/pwa,66f9d19e1d174575458500a092536c05327184cd,2018-10-07 02:54:38,terser-webpack-plugin,uglifyjs-webpack-plugin,"Replace Uglify with Terser (#50)

* core: replace Uglify w/ Terser

* core: `config.uglify` ~> `config.terser`

* preact: rename `uglify` config override

* core: remove Babel `targets.uglify` config (deprecated)

* docs: update `uglify` section for `terser` instead",terser-webpack-plugin uglifyjs-webpack-plugin,"
Replace Uglify with Terser (#50)",35,Codestyle&Web Framework,,1,0.98,
ly525/luban-h5,05c56f8967d7d77bc3647838c174afb8a134ee4b,2019-11-20 15:37:26,dart-sass,node-sass,chore: change node-sass to dart-sass & remove cypress devDependency,dart-sass node-sass,"
chore: change node-sass to dart-sass & remove cypress devDependency",3,UI,,1,0.85,
MachineAcuity/rebar,9c27055ff7a5520f40ea5c92ec23cf0f11778d33,2017-05-28 00:00:07,bcryptjs,bcrypt,Replace bcrypt with bcryptjs,bcryptjs bcrypt,"
Replace bcrypt with bcryptjs",11,HTTP Clients,,1,1.0,
magento-research/venia-pwa-concept,09ec080046b4216495bf3a974b742d1c24d7d5a8,2018-01-04 19:34:27,npm-run-all,concurrently,"Setup ESLint, and switch from ""concurrently"" to ""npm-run-all"" (#10)",npm-run-all concurrently,"
Setup ESLint, and switch from ""concurrently"" to ""npm-run-all"" (#10)",3,Building,,1,0.97,
MainframeHQ/erebos,b98bd1db5c86d22af648c91d94a1fbd707d0a34f,2018-08-31 11:33:47,rollup,webpack,Update to Babel 7 and use Rollup instead of Webpack for browser bundling,rollup webpack,"
Update to Babel 7 and use Rollup instead of Webpack for browser bundling",4,Web Framework,,1,0.98,
manshar/manshar,9eb0a3eccd829d1882ef61bf39f7a3a32353a3b1,2016-03-20 01:51:57,gulp,load-grunt-tasks,Move to gulp-tasks flow for (hopefully) easier understanding of tasks.,gulp load-grunt-tasks,"
Move to gulp-tasks flow for (hopefully) easier understanding of tasks.",4,Building,,1,0.9,Usability
marko-js/cli,cd1572232b5a7d6afac89bae693a947f36b10cd2,2021-02-04 20:28:25,css-minimizer-webpack-plugin,optimize-css-assets-webpack-plugin,"feat(build): upgrade to Marko 5 and webpack 5
BREAKING CHANGE: Drops Marko 4 support",css-minimizer-webpack-plugin optimize-css-assets-webpack-plugin,"
feat(build): upgrade to Marko 5 and webpack 5
BREAKING CHANGE: Drops Marko 4 support",17,Web Framework&UI,,1,1.0,
martpie/monorepo-typescript-next-the-sane-way,b2f55b955ec2aff1993fbf544066ab3b39d1ee4b,2019-02-12 14:59:54,next-transpile-modules,next-plugin-transpile-modules,Switch to next-transpile-modules,next-transpile-modules next-plugin-transpile-modules,"
Switch to next-transpile-modules",5,Utility,,1,0.8,
materialsproject/MPContribs,9e79384cc58bf04a0174d11f17c0fd73ba4b3357,2021-02-09 05:58:22,sass,node-sass,portal: switch to sass,sass node-sass,"
portal: switch to sass",40,UI,,1,1.0,
MayGo/tockler,00415c73805dd7cddc102f2fa46bd609b278b736,2019-03-31 17:25:27,electron-store,electron-config,"replace   ""electron-config"" with  ""electron-store""
update client deps",electron-store electron-config,"
replace   ""electron-config"" with  ""electron-store""
update client deps",5,UI,,1,1.0,
mbraak/django-file-form,58cd638109e27d6fe28045a738191d207b2a1ae3,2020-10-15 09:08:36,sass,node-sass,"Use dart sass (#367)

* Use sass instead of node-sass

* Build css",sass node-sass,"
Use dart sass (#367)",40,UI,,1,1.0,
mbraak/django-file-form,0ce6f769d46daf3df76d86e388a6dd6ba02082a7,2019-05-25 15:03:19,webpack,gulp,Use webpack (instead of gulp),webpack gulp,"
Use webpack (instead of gulp)",16,Building&Web Framework,,1,1.0,
mbraak/django-mptt-admin,8366fc4c191a5e9e3b5b5cd623fb1e46a0acfde8,2020-10-14 09:22:29,sass,node-sass,"Use dart sass (#322)

* Use dart-sass

* Build css",sass node-sass,"
Use dart sass (#322)",40,UI,,1,1.0,
mbraak/django-mptt-admin,5066aea92984557d90bf1335378b54e71c1c68c0,2019-11-12 08:15:30,eslint,tslint,Use eslint (#275),eslint tslint,"
Use eslint (#275)",26,Testing,,1,1.0,
mbraak/django-mptt-admin,5066aea92984557d90bf1335378b54e71c1c68c0,2019-11-12 08:15:30,typescript-eslint,tslint,Use eslint (#275),typescript-eslint tslint,"
Use eslint (#275)",24,Testing,,1,1.0,
mccxiv/tc,12779f2b13f0ab478e2e1a38c879b06bb46087a2,2016-04-16 21:50:52,axios,request-promise,Use axios instead of request-promise to avoid webpack issues,axios request-promise,"
Use axios instead of request-promise to avoid webpack issues",4,HTTP Clients,,1,1.0,BugIssue
MCS-Lite/mcs-lite,4e8722bc1d56de9da4ab86baf0e3609360e1d82f,2017-03-30 06:20:10,date-fns,moment,"refactor(DatetimePicker): replace moment.js with date-fns (#269)

* fix(date-fns): fixed timezone problem in testing 👌🏻",date-fns moment,"
refactor(DatetimePicker): replace moment.js with date-fns (#269)",13,Serialization,,1,1.0,
medic/cht-core,53172956f5a0d4d7b8837179ec7bfb2d3f89635d,2020-02-17 21:19:42,lodash,underscore,"Farewell underscore (#6247)

Replaces all underscore references and usage with lodash or native code.
Optimizes the performance of the search shared library.

#5946",lodash underscore,"
Replaces all underscore references and usage with lodash or native code.",9,Building,,1,0.99,Performance
medic/cht-core,dfb50eee9bf16004d3720f853d1ebf8fd9efd93c,2019-01-23 20:05:32,eslint,jshint,"Replaces jshint with eslint

#5030",eslint jshint,"
Replaces jshint with eslint",16,Testing,,1,0.98,
Mermade/oas-kit,c48567d74270b87a0a9e344886ce3ce721603a07,2019-01-10 16:19:26,yaml,js-yaml,deps; move to yaml module,yaml js-yaml,"
deps; move to yaml module",4,Utility,,1,0.97,
messageformat/messageformat,620ca59bda9737ff930f312c77dc0d889f607132,2019-04-06 11:06:20,webpack,browserify,feat(messageformat): Replace Browserify + UglifyJS with Webpack as build tool,webpack browserify,"
feat(messageformat): Replace Browserify + UglifyJS with Webpack as build tool",9,HTTP Clients&Web Framework,,1,0.95,
MicroPad/MicroPad-Core,b5b261a99107e7abbe914049c2c6a27f434bf601,2018-03-06 08:23:40,date-fns,moment,Replaced moment with date-fns,date-fns moment,"
Replaced moment with date-fns",13,Serialization,,1,0.98,
Microsoft/AdaptiveCards,0c1904bc98a6f5fc98582ca9386c04403b3291bb,2020-05-04 23:14:55,eslint,tslint,[JS] Move from using tslint to using eslint (#3921),eslint tslint,"
[JS] Move from using tslint to using eslint (#3921)",26,Testing,,1,0.98,
Microsoft/AdaptiveCards,0c1904bc98a6f5fc98582ca9386c04403b3291bb,2020-05-04 23:14:55,typescript-eslint,tslint,[JS] Move from using tslint to using eslint (#3921),typescript-eslint tslint,"
[JS] Move from using tslint to using eslint (#3921)",24,Testing,,1,0.98,
Microsoft/botbuilder-js,fe300c37d451aac35c5548a7d0bbf941868f7404,2019-12-05 00:44:02,eslint,tslint,"[Streaming] Merge streaming branch into master (#1464)

* streaming cleanup, remove *.ts from .gitignore

* move streamingAdapter into folder in botbuilder (#1374)

* cleanup, refactor & merge StreamingAdapter into BotFrameworkAdapter (#1376)

* Don't await for the duration of websocket sessions. (#1412)

* Revert ""Don't await for the duration of websocket sessions. (#1412)"" (#1417)

This reverts commit 3aea9c03bc5f12ce078630eda75ed624e45457ab.

* [Streaming, Preview] Update 4.6-preview-streaming branch with 4.6.1 release (#1424)

* [QnAMaker] Active learning low score variation multiplier value (#1359) (#1361)

Active learning low score variation multiplier value
- PreviousLowScoreVariationMultiplier to 0.7
- MaxLowScoreVariationMultiplier to 1.0

* [4.6] cherry-pick #1363 CosmosClientOptions fix (#1367)

* cherry-pick #1363 CosmosClientOptions fix

* Fixed passing of CosmosClientOptions

* added test for CosmosClientOptions

* remove .js and .ts from .gitignore, change *.map to *.js.map (#1364)

* [4.6.1] Manually Cherry-pick #1392 & #1390 to 4.6 branch (#1397)

* manually cherry-pick #1390 to 4.6 branch

* manually cherry-pick #1392 to 4.6

* [Fix #1404, Transcripts] Fix for TranscriptLoggerMiddleware not checking responses type (#1409)

* add test to reproduce issue #1404

* add test or Transcripts where SendActivitiesHandler is not properly implemented

* add bug fix for #1404, more tests

* apply PR feedback and refactor code

* Choice prompt null locale fix [Cherry-pick against 4.6] (#1411)

* parity ChoicePrompt fix with dotnet

(cherry picked from commit 3985a06755238d9d41903a4488d794ddd942fa34)

* added confirmPrompt test for null locale

(cherry picked from commit ea2652a8170c170cd79d77906fd71e9754a3bd4f)

* typo fix

* [Streaming, Preview] Remove `watershed`, use `ws` in NodeWebSocket (#1425)

* remove watershed socket impl, work on tests

* clean-up bf-streaming package.json, add eslint config

* cleanup BFAdapter streaming tests

* clean up casing on relative imports

* apply PR feedback to NodeWebSocket class

* [Streaming, Preview] rewrite useWebSocket for low-level usage, remove from processActivity (#1433)

* rewrite useWebSocket for low-level usage, remove from processActivity

* [4.6.x] Fix set-dependency-versions script (#1438)

* change set-dependency-versions script to use ~ not ^, update changed libs

* use pinned versions for intra-dependencies per @cleemullins feedback

* [4.6.x] Pin TypeScript devDependency in each library. (Fixes #1436) (#1437)

* move pinned typescript@3.5.2 devDependency into each package
* pin transcripts/ botbuilder dependencies, fix import in Skype Middleware
* bump to typescript@3.5.3

* remove unnecessary enableWebSockets flag, cleanup useWebSocket()

* create Node Interfaces for PR feedback

* revert changes in TranscriptLoggerMiddleware, fix test

* address PR feedback",eslint tslint,"
* clean-up bf-streaming package.json, add eslint config",26,Testing,,1,0.5,
Microsoft/botbuilder-js,fe300c37d451aac35c5548a7d0bbf941868f7404,2019-12-05 00:44:02,typescript-eslint,tslint,"[Streaming] Merge streaming branch into master (#1464)

* streaming cleanup, remove *.ts from .gitignore

* move streamingAdapter into folder in botbuilder (#1374)

* cleanup, refactor & merge StreamingAdapter into BotFrameworkAdapter (#1376)

* Don't await for the duration of websocket sessions. (#1412)

* Revert ""Don't await for the duration of websocket sessions. (#1412)"" (#1417)

This reverts commit 3aea9c03bc5f12ce078630eda75ed624e45457ab.

* [Streaming, Preview] Update 4.6-preview-streaming branch with 4.6.1 release (#1424)

* [QnAMaker] Active learning low score variation multiplier value (#1359) (#1361)

Active learning low score variation multiplier value
- PreviousLowScoreVariationMultiplier to 0.7
- MaxLowScoreVariationMultiplier to 1.0

* [4.6] cherry-pick #1363 CosmosClientOptions fix (#1367)

* cherry-pick #1363 CosmosClientOptions fix

* Fixed passing of CosmosClientOptions

* added test for CosmosClientOptions

* remove .js and .ts from .gitignore, change *.map to *.js.map (#1364)

* [4.6.1] Manually Cherry-pick #1392 & #1390 to 4.6 branch (#1397)

* manually cherry-pick #1390 to 4.6 branch

* manually cherry-pick #1392 to 4.6

* [Fix #1404, Transcripts] Fix for TranscriptLoggerMiddleware not checking responses type (#1409)

* add test to reproduce issue #1404

* add test or Transcripts where SendActivitiesHandler is not properly implemented

* add bug fix for #1404, more tests

* apply PR feedback and refactor code

* Choice prompt null locale fix [Cherry-pick against 4.6] (#1411)

* parity ChoicePrompt fix with dotnet

(cherry picked from commit 3985a06755238d9d41903a4488d794ddd942fa34)

* added confirmPrompt test for null locale

(cherry picked from commit ea2652a8170c170cd79d77906fd71e9754a3bd4f)

* typo fix

* [Streaming, Preview] Remove `watershed`, use `ws` in NodeWebSocket (#1425)

* remove watershed socket impl, work on tests

* clean-up bf-streaming package.json, add eslint config

* cleanup BFAdapter streaming tests

* clean up casing on relative imports

* apply PR feedback to NodeWebSocket class

* [Streaming, Preview] rewrite useWebSocket for low-level usage, remove from processActivity (#1433)

* rewrite useWebSocket for low-level usage, remove from processActivity

* [4.6.x] Fix set-dependency-versions script (#1438)

* change set-dependency-versions script to use ~ not ^, update changed libs

* use pinned versions for intra-dependencies per @cleemullins feedback

* [4.6.x] Pin TypeScript devDependency in each library. (Fixes #1436) (#1437)

* move pinned typescript@3.5.2 devDependency into each package
* pin transcripts/ botbuilder dependencies, fix import in Skype Middleware
* bump to typescript@3.5.3

* remove unnecessary enableWebSockets flag, cleanup useWebSocket()

* create Node Interfaces for PR feedback

* revert changes in TranscriptLoggerMiddleware, fix test

* address PR feedback",typescript-eslint tslint,"
* clean-up bf-streaming package.json, add eslint config",24,Testing,,1,0.5,
Microsoft/botbuilder-js,7883d7b170052e98b279f62d7f3519d26096e311,2021-01-21 05:36:07,dayjs,moment,"Replace Moment.js with Day.js (#3200)

* using dayjs instead of moment

* fix test

* fix test

* fix

* remove moment

* apply native Date

* Make time-related functions more pure

* retrigger

* retrigger",dayjs moment,"
Replace Moment.js with Day.js (#3200)",14,Serialization,,1,0.99,
microsoft/botframework-cli,4cdd4d9c3ce1ac6ed1abf5ec06a861e1d0882658,2021-05-17 02:01:16,axios,node-fetch,"Replace node-fetch with axios to support using proxy (#1200)

* replace node-fetch with axios

* fix indent

* fix type annotations and indentations

* fix imports and lint

* remove a console statement

* fix type checking

* fix type and return type

* retrigger

* fix as any

* updaye pnpm-lock

* retrigger",axios node-fetch,"
Replace node-fetch with axios to support using proxy (#1200)",3,HTTP Clients,,1,0.97,Functionality
Microsoft/just,df664ff35c4b42a628c347040eabb80a2c5f224e,2020-04-10 20:31:08,yargs-parser,yargs,"Switching to yargs-parser rather than yargs (#356)

* totally changing how args are parsed with yargs-parser

* fix up initCommand with new yargs types

* Change files

* fixing up resolve

* making the watch script to be consistent

* fixing the mocks with yargs init",yargs-parser yargs,"* fix up initCommand with new yargs types
Switching to yargs-parser rather than yargs (#356)",3,UI,,1,0.9,
Microsoft/PowerBI-Developer-Samples,069aab892eae2e8a5f17da9a64855c4479555fe3,2020-04-20 08:36:32,node-fetch,request,Used node-fetch instead of request for calling PowerBI REST APIs,node-fetch request,"
Used node-fetch instead of request for calling PowerBI REST APIs",7,HTTP Clients,,1,0.95,
mike-eason/solaris,2442867f0709d32c8a2ee4f2f8f7c9f041eebd55,2020-11-19 20:51:22,pixi.js-legacy,pixi.js,Switch to pixi.js-legacy to support older browsers that do not have WebGL,pixi.js-legacy pixi.js,"
Switch to pixi.js-legacy to support older browsers that do not have WebGL",4,HTTP Clients,,1,0.8,Integration
minhuyen/cookiecutter-expressjs,cc09e97dd2928d9cc94dfba59224acff6264e1c5,2019-02-25 03:49:19,bcryptjs,bcrypt,Replace bcrypt by bcryptjs,bcryptjs bcrypt,"
Replace bcrypt by bcryptjs",11,HTTP Clients,,1,0.95,
mistercrunch/panoramix,9029701f2426f3be62da071c499874b7e68f0b84,2018-10-15 20:10:18,jest,mocha,"[refactor] Migrate from Mocha+Chai to Jest (#6079)

* [refactor] Migrate from Mocha+Chai to Jest

This change migrates all the existing unit tests
- to Jest's global expect and matchers from chai's imported expect, asserts and matchers.
- to Jest's describe/test from mocha's describe/it

The majority of the mechanical changes to tests are achieved through running jest-codemods. The only two note-worthy manual tweaks:
1. Setting a testURL of http://localhost in jest config and adjusting a few tests to leverage this value instead of relying on about:blank.
2. Re-enabling ExploreChartPanel_spec which was previously commented out as we cannot have empty tests with nothing in it with Jest. :)

This change also removes dependencies to Mocha and Chai.

* Remove the test:one command as it now does the same thing as test.

* Fixing lint errors. The diff looks large but is large done through `yarn run lint --fix`

The only noteworthy change is the one in eslintrc for tests. The env has been updated from mocha to jest.

* Adding eslint-plugin-jest and further modify tests.

- One small fix in sqllab's Timer Spec for a test that is not using the spy it created for testing.
- Deletion of a duplicated test caught by eslint-plugin-jest.

* - Make istanbul coverage work with Jest.

- Remove dependency on stand-alone istanbul and babel-istanbul as they're built-into jest. Yes!

* Attempt to fix dynamic imports in tests.

* run sequentially and log heap usage

* - tweaking maxworkers for travis and specifying coverageDirectory for codecov

- remove dynamic import in shim.js now that it is set in babelrc for tests only.",jest mocha,"
[refactor] Migrate from Mocha+Chai to Jest (#6079)",12,Testing,,1,0.95,
mistercrunch/panoramix,9029701f2426f3be62da071c499874b7e68f0b84,2018-10-15 20:10:18,jest,chai,"[refactor] Migrate from Mocha+Chai to Jest (#6079)

* [refactor] Migrate from Mocha+Chai to Jest

This change migrates all the existing unit tests
- to Jest's global expect and matchers from chai's imported expect, asserts and matchers.
- to Jest's describe/test from mocha's describe/it

The majority of the mechanical changes to tests are achieved through running jest-codemods. The only two note-worthy manual tweaks:
1. Setting a testURL of http://localhost in jest config and adjusting a few tests to leverage this value instead of relying on about:blank.
2. Re-enabling ExploreChartPanel_spec which was previously commented out as we cannot have empty tests with nothing in it with Jest. :)

This change also removes dependencies to Mocha and Chai.

* Remove the test:one command as it now does the same thing as test.

* Fixing lint errors. The diff looks large but is large done through `yarn run lint --fix`

The only noteworthy change is the one in eslintrc for tests. The env has been updated from mocha to jest.

* Adding eslint-plugin-jest and further modify tests.

- One small fix in sqllab's Timer Spec for a test that is not using the spy it created for testing.
- Deletion of a duplicated test caught by eslint-plugin-jest.

* - Make istanbul coverage work with Jest.

- Remove dependency on stand-alone istanbul and babel-istanbul as they're built-into jest. Yes!

* Attempt to fix dynamic imports in tests.

* run sequentially and log heap usage

* - tweaking maxworkers for travis and specifying coverageDirectory for codecov

- remove dynamic import in shim.js now that it is set in babelrc for tests only.",jest chai,"The only noteworthy change is the one in eslintrc for tests.
The env has been updated from mocha to jest.
",6,Testing,,1,0.95,
mistercrunch/panoramix,74423e5d19e78c3195547de94df78693fdce3061,2020-02-20 17:54:33,typescript-eslint,tslint,deprecate tslint and configure eslint for typescript (#9172),typescript-eslint tslint,deprecate tslint and configure eslint for typescript (#9172)deprecate tslint and configure eslint for typescript (#9172),24,Testing,,1,0.85,Deprecation
mjmlio/mjml,0a34f83f5982ff9e65578dd2c38bb628ee78ae48,2020-06-20 11:59:02,yargs,commander,"Upgrade yargs and drop commander

mjml-cli uses yargs for implementing cli while mjml-migrate uses
commander. In this diff I upgraded yargs in cli and migrated migrate to
yargs for consistent tools and less dependencies (though yeah, juice
also uses commander).

Also fixed shebang in migrate. `#!/bin/env node` does not work in my
project.",yargs commander,"
Upgrade yargs and drop commander",6,UI,,1,0.95,Simplification
mlaursen/react-md,c8ad8d9c6e04642e3fc7a6d31c7f6333e73da3a6,2020-07-28 22:56:38,node-sass,sass,"chore(examples): switched from sass to node-sass

Looks like sass doesn't like the theme generation right now.",node-sass sass,"
chore(examples): switched from sass to node-sass",7,UI,,1,0.85,BugIssue
mlaursen/react-md,b094b364cb43c4db33a112db3feab6e138a3c41c,2021-04-14 14:11:32,@juggle/resize-observer,resize-observer-polyfill,"feat(typescript): bump typescript version to v4.2.3

This _might_ be a breaking change for typescript consumers since they
might also need to update their typescript version to v4.2.3 or whatever
version added the type definitions for `ResizeObserver`.

This also changed the `resize-observer-polyfill` dependency to
`@juggle/resize-observer` since `resize-observer-polyfill` hasn't been
updated since 2018 and the type definitions cause issues with the
`lib.d.ts` definitions now provided for the `ResizeObserver`.",@juggle/resize-observer resize-observer-polyfill,"
This also changed the `resize-observer-polyfill` dependency to
`@juggle/resize-observer` since `resize-observer-polyfill` hasn't been",4,Utility,,1,0.97,Deprecation
mlaursen/react-md,5bf2df4e62969588ae27dc6ac32653d69e9d89fd,2017-10-05 20:33:20,npm-run-all,concurrently,"Switched to npm-run-all

This switched the usage of concurrently to npm-run-all since it allows
me to use the `rs` command as expected. This also added some hooks into
the base folder to do things in the documentation server.

I also updated the README to contain the newer commands.",npm-run-all concurrently,"
This switched the usage of concurrently to npm-run-all since it allows
me to use the `rs` command as expected.",3,Building,,1,0.98,Functionality
moleculerjs/moleculer-db,c0153074bf5108dff3a3bc726e15bc9259bbb597,2019-10-12 17:29:40,kleur,chalk,change from chalk to kleur,kleur chalk,"
change from chalk to kleur",3,UI,,1,0.99,
mongodb-js/compass,2f7f6dd251a77fdfa0b98db1128f730c80ab9c37,2019-07-22 10:07:25,mini-css-extract-plugin,extract-text-webpack-plugin,Deprecated extract-text-webpack-plugin was replaced with mini-css-extract-plugin,mini-css-extract-plugin extract-text-webpack-plugin,"
Deprecated extract-text-webpack-plugin was replaced with mini-css-extract-plugin",18,UI,,1,0.99,Deprecation
MoOx/phenomic,a48d6d1ef2ab2beb605b6c749f36aa06d27d1a0c,2018-12-06 22:12:42,cross-fetch,isomorphic-fetch,replace isomorphic-fetch by cross-fetch,cross-fetch isomorphic-fetch,"replace isomorphic-fetch by cross-fetch
",9,HTTP Clients,,1,0.99,
mostjs/core,e37adda4c9cc923b2c132c8b313eec598748db27,2019-11-20 13:49:49,eslint,standard,"build: migrate to typescript (#296)

* build(prelude): migrate to typescript

* build(disposable): migrate to typescript

* git

* build(core): migrate to typescript

* build(core): migrate to typescript // fix build

* build(core): migrate to typescript // fix build

* build(core): migrate to typescript // fix eslint

* postreview

* postreview

* remove vscode settings

* replace standard with eslint

* update combine to ToStreamsArray

* postreview

* postreview

* postreview

* postreview

* fix curry3 typings

* replace any with unknown

* replace bangs with casts and add todo comments

* replace any with unknown

* make Pipe abstract

* fix some PropagateTask types

* simplify PropagateTask

* remove DeferredSink

* make IndexSink a named export

* remove Readonly

* make active private

* style: space-before-function-paren

* refactor: extract Sentinel interface

* refactor: hoist TestMulticastSource class

* style: add comment about cast

* style: postreview

* style: remove extra space

* feat: arrayLike

* test: associativity for concat",eslint standard,"
* replace standard with eslint",3,UI&Testing,,1,0.97,
mozilla/hubs,de26d8a93a3b290c4083e4e10aded50e04cacc85,2020-07-21 17:00:35,sass,node-sass,Move from node-sass to sass and upgrade webpack,sass node-sass,"
Move from node-sass to sass and upgrade webpack",40,UI,,1,0.98,
mozilla/voice-web,f8efa21194d786af19305e8d129754a14fcd3768,2019-01-18 13:52:03,postcss-preset-env,postcss-cssnext,"update our postcss stack

- use preset-env instead of cssnext, which takes the browserslist query into account (plus it comes with logical properties support)
- explicitly add transforms that were part of cssnext but are not stage 2 (yet)",postcss-preset-env postcss-cssnext,"
- use preset-env instead of cssnext, which takes the browserslist query into account (plus it comes with logical properties support)
- explicitly add transforms that were part of cssnext but are not stage 2 (yet)
update our postcss stack",5,UI,,1,0.97,Functionality
mozilla-neutrino/neutrino-dev,4284ce48ac77d506021a9b777e413a97e1bcee25,2018-04-25 15:19:29,mini-css-extract-plugin,extract-text-webpack-plugin,"Update to webpack 4 (#809)

Notable changes:
* Major version updates of `webpack`, `webpack-dev-server` and `optimize-css-assets-webpack-plugin`
* Uses the new webpack 4 `mode` option
* Removed `@neutrinojs/chunk` in favour of the `splitChunks` feature
* Removed `@neutrinojs/babel-minify` in favour of the faster `uglify-es`
* Removed redundant `ModuleConcatenationPlugin` usage
* Removed default of `NODE_ENV` from `@neutrinojs/env`
* Replaced `extract-text-webpack-plugin` with `mini-css-extract-plugin`
* Stopped pinning `webpack-sources` to v1.0.1
* Added checks to warn about changed web preset `minify` options
* Added checks to enforce that users remove any legacy `vendor` entrypoints

For more details on the webpack changes, see:
https://github.com/webpack/webpack/releases/tag/v4.0.0

Fixes #737.
Fixes #802.
Closes #748.
Closes #768.
Closes #769.
Closes #766.",mini-css-extract-plugin extract-text-webpack-plugin,"
* Removed default of `NODE_ENV` from `@neutrinojs/env`
* Replaced `extract-text-webpack-plugin` with `mini-css-extract-plugin`
* Stopped pinning `webpack-sources` to v1.0.1
* Major version updates of `webpack`, `webpack-dev-server` and `optimize-css-assets-webpack-plugin`
* Uses the new webpack 4 `mode` option
* Removed `@neutrinojs/chunk` in favour of the `splitChunks` feature",18,UI,,1,0.99,Integration
mozilla-neutrino/neutrino-dev,fa9c504a75c91ac2a56a2711dc9d5a5105504255,2018-09-13 16:22:04,yargs-parser,yargs,"Switch from yargs to yargs-parser (#1094)

Since we don't need all of `yargs`, just the smaller parsing component,
which pulls in fewer dependencies.

This reduces `time node -e ""require('neutrino')([]);""` (ie the baseline
overhead from Neutrino before any middleware is used) on my machine
from 295ms to 185ms.

Refs #239.",yargs-parser yargs,"
Switch from yargs to yargs-parser (#1094)",3,UI,,1,0.95,SizeComplexity
mozilla-services/react-jsonschema-form,7f8e4c30d9c821a0f8af0182d678d16302bb7ab1,2021-06-14 15:07:08,nanoid,shortid,"Replace shortid with nanoid (#2424)

* Replace shortid with nanoid

* Add nanoid as a dependency where needed

* Revert unneeded changes to lock files

* Revert change to antd lock file

* Revert files

* Add nanoid as dev dependency to semantic-ui",nanoid shortid,"Replace shortid with nanoid (#2424)
",5,Utility,,1,1.0,
mrsharpoblunto/it-gets-the-hose-again,4a2189b386069b0b2b31ee6a83c93741afc117b4,2020-05-04 02:35:41,jest,sinon-chai,replaced mocha/sinon/chai with jest for tests,jest sinon-chai,"
replaced mocha/sinon/chai with jest for tests",4,Testing,,1,0.9,
Musare/MusareNode,d281ebd44f1ec75f51cb28f87b1cd7379f70efd3,2021-02-18 16:06:11,axios,request,"chore: replaced 'request' (which is deprecated) with 'axios' package

Signed-off-by: Jonathan <theflametrooper@gmail.com>",axios request,"
chore: replaced 'request' (which is deprecated) with 'axios' package",6,HTTP Clients,,1,1.0,Deprecation
