commit,add_lib,rem_lib,message,time_stamp,src,rule,url,domain,prj_language,new_src,is_migration,confidence,migration_type,reason_label
0c4fcb10535862acbf7d92f7eebf9d92aec37b57,xutils-dev,xutils,"Build-depend on xutils-dev rather than xutils (thanks, Daniel Schepler  closes: #485203).",1212945427+0000,deb,xutils xutils-dev,https://salsa.debian.org/debian/groff,GUI,C++,deb,1,0.85,pkg_rule,
0c6d8403e5fe203c8612dc94e1e0d0f2c39f0a1c,libc-ares-dev,libudns-dev,Merge pull request #1 from shadowsocks/master\n\n Update README.md,1510666823+0800,deb,libudns-dev libc-ares-dev,https://github.com/shadowsocks/shadowsocks-libev,network,C,deb,1,0.9,pkg_rule,
0c722697dec716c22d472b9421473279a5e08f45,libx11-dev,xlibs-dev,Imported Debian patch 5.5-1,1136792225+1100,deb,xlibs-dev libx11-dev,https://github.com/barak/ucblogo-code,GUI,C,deb,1,0.9,pkg_rule,
0c75f488edc241fd3b25f3a9d2ad4d7d9de79891,libquazip5-dev,libquazip-qt5-dev,Import Upstream version 1.11,1534231627+0200,deb,libquazip-qt5-dev libquazip5-dev,https://salsa.debian.org/games-team/mupen64plus-qt,GUI,C++,deb,1,0.9,pkg_rule,
0c76d8483c381199d8c005148690ff79455a2615,xutils-dev,xutils,minor lintian issues,1219144824+0000,deb,xutils xutils-dev,https://salsa.debian.org/debian/sciplot,GUI,C,deb,1,0.85,pkg_rule,
0c8a45e7b78616eb9077522972754dab986b2fc7,dh-autoreconf,autotools-dev,Replace autotools-dev with dh-autoreconf,1376821537+0000,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/xfce-team/apps/parole,build,C,deb,1,0.8,pkg_rule,
0c99bea7b4af1b2dad5f2cdbc7f232fdbe26ba9f,libcurl4-openssl-dev,libcurl4-gnutls-dev,Use OpenSSL curl flavour,1533318813+0100,deb,libcurl4-gnutls-dev libcurl4-openssl-dev,https://github.com/pexip/os-xerces-c,network,C++,deb,1,0.9,pkg_rule,
0caacbee21a2560bc86932ae7a40f9e2201e7ae4,handystats,react-dev,Merge pull request #509 from ijon/handystats\n\nInstrumentation with handystats and replacement of react,1412450640+0400,deb,react-dev handystats,https://github.com/3Hren/elliptics,network,C++,deb,1,0.85,lib_replacement,
0cafc578bf0838d6c1e6cefae970ff8b63ad86e1,x11proto-core-dev,x-dev,Imported Debian patch 1.0.0-2,1238095017+0100,deb,x-dev x11proto-core-dev,https://salsa.debian.org/debian/libdv,GUI,C,deb,1,0.9,pkg_rule,
0cbbe56d8ede905c30728a963f2208607c966fc6,liblz4-dev,liblzo2-dev,Sync with upstream debian/ except changelog,1444916179+0900,deb,liblzo2-dev liblz4-dev,https://github.com/kenhys/debian-groonga,documentation,C,deb,1,0.85,pkg_rule,
0cc39d5f4a8fb42d575ef972f32c4aa50419fe2e,cython,swig,"debian/control: Replace build-depends on swig by cython, to enable python bindings made    by cython.",1342742060+0200,deb,swig cython,https://github.com/gilir/libplist-debian,serializing,C,deb,1,0.95,lib_replacement,Functionality
0cca6d868968a411594798b8a481e1489e416238,libsystemd-dev [linux-any],libsystemd-login-dev [linux-any],Merge pull request #1 from rcn-ee/master\n\nUpdate my repo,1455549592-0500,deb,libsystemd-login-dev [linux-any] libsystemd-dev [linux-any],https://github.com/jadonk/repos,OS Dev,C,deb,1,0.9,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,ruby1.8-dev,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,ruby1.8-dev gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,GUI,C,deb,1,0.85,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,ruby1.9.1,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,ruby1.9.1 gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,build,C,deb,1,0.85,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,cdbs,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,cdbs gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,computing,C,deb,1,0.85,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,ruby-pkg-tools,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,ruby-pkg-tools gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,computing,C,deb,1,0.85,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,ruby1.9.1-dev,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,ruby1.9.1-dev gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,build,C,deb,1,0.85,pkg_rule,
0cd82e5dd7f15f62445b7dfe1869675af8bc5ebe,gem2deb,ruby1.8,"* Moved to the new pkg-ruby-extras team's git repository. * Changed the package names to match the new Debian Policy.   (very thanks to Youhei SASAKI) * Bump Standard-Version: 3.9.2 * Converted the build system to gem2deb, removed build dependency on cdbs and ruby-pkg-tools * debian/control:   - Added XS-Ruby-Versions field   - Added DM-Upload-Allowed: yes   - Added transitional packages in debian/control to allow smooth upgrades from Squeeze. * debian/source/format: using '3.0 (quilt)' * Add source.lintian-overrides for *-dbg package transition.",1305562602+0900,deb,ruby1.8 gem2deb,https://salsa.debian.org/ruby-team/ruby-narray,GUI,C,deb,1,0.85,pkg_rule,
0cdab6949cd8864631b000ccb339ee885c29eb06,x11proto-core-dev,x-dev,Import Debian patch 0.6-13,1277655002+0200,deb,x-dev x11proto-core-dev,https://github.com/barak/swisswatch,GUI,C,deb,1,0.9,pkg_rule,
0cdb486e732ef2da518977a072cddb4b397fb8d4,qtbase5-dev,libqt4-dev,Built against qtbase5-dev instead of libqt4-dev. (Closes: #954823),1589932200-0400,deb,libqt4-dev qtbase5-dev,https://salsa.debian.org/multimedia-team/hydrogen,GUI,C++,deb,1,0.9,pkg_rule,
0cdfde1b62134b306f4c122afbd67cb5323bde84,liblz4-dev,liblzo2-dev,Add liblz4-dev and remove the previous liblzo2-dev (as to upstream's Pere Constans personal mail indication).,1613842929+0100,deb,liblzo2-dev liblz4-dev,https://salsa.debian.org/science-team/cb2bib,documentation,C++,deb,1,0.95,lib_replacement,
0ce0487a895991ec34097da760af666ec36a9c41,libx11-dev,xlibs-dev,Fix debian xlibs-dev dependency bug.,1136774422+0000,deb,xlibs-dev libx11-dev,https://github.com/tlwg/xiterm-thai,GUI,C,deb,1,0.85,pkg_rule,
0ce0487a895991ec34097da760af666ec36a9c41,x-dev,xlibs-dev,Fix debian xlibs-dev dependency bug.,1136774422+0000,deb,xlibs-dev x-dev,https://github.com/tlwg/xiterm-thai,GUI,C,deb,1,0.85,pkg_rule,
0ce0487a895991ec34097da760af666ec36a9c41,libxt-dev,xlibs-dev,Fix debian xlibs-dev dependency bug.,1136774422+0000,deb,xlibs-dev libxt-dev,https://github.com/tlwg/xiterm-thai,GUI,C,deb,1,0.85,pkg_rule,
0ce0487a895991ec34097da760af666ec36a9c41,libxpm-dev,xlibs-dev,Fix debian xlibs-dev dependency bug.,1136774422+0000,deb,xlibs-dev libxpm-dev,https://github.com/tlwg/xiterm-thai,GUI,C,deb,1,0.85,pkg_rule,
0ce79e30ad03ae9c327b10077b69cc244a876cd6,qtbase5-dev,libqt4-dev,Build with Qt5 (Closes: 875019).,1551748859+0100,deb,libqt4-dev qtbase5-dev,https://salsa.debian.org/debian/libkolabxml,GUI,C++,deb,1,0.9,pkg_rule,
0ce92455f931926bb67156315089f938791f6bfd,gem2deb,ruby1.9.1-dev,d/control: change ruby depends to gem2deb,1389787905+0100,deb,ruby1.9.1-dev gem2deb,https://github.com/hggh/pkg-rrdtool,build,C,deb,1,0.85,pkg_rule,
0ce92455f931926bb67156315089f938791f6bfd,gem2deb,ruby1.8-dev,d/control: change ruby depends to gem2deb,1389787905+0100,deb,ruby1.8-dev gem2deb,https://github.com/hggh/pkg-rrdtool,GUI,C,deb,1,0.85,pkg_rule,
0ce92455f931926bb67156315089f938791f6bfd,gem2deb,ruby1.9.1,d/control: change ruby depends to gem2deb,1389787905+0100,deb,ruby1.9.1 gem2deb,https://github.com/hggh/pkg-rrdtool,build,C,deb,1,0.85,pkg_rule,
0ce92455f931926bb67156315089f938791f6bfd,gem2deb,ruby1.8,d/control: change ruby depends to gem2deb,1389787905+0100,deb,ruby1.8 gem2deb,https://github.com/hggh/pkg-rrdtool,GUI,C,deb,1,0.85,pkg_rule,
0cfbcd3672319b147cd8366fc63dba34c04fc24e,dh-autoreconf,autotools-dev,Update debian package files.,1345368395-0700,deb,autotools-dev dh-autoreconf,https://github.com/osmobuntu/lcr,build,C++,deb,1,0.85,pkg_rule,
8c0b74bc128c24fdf584bae756f183562fb21845,dh-octave,octave-pkg-dev,Merge branch 'nmus' into debian\n\n* nmus:   NMU 3.0.14.20170103+git6-g605ff5c.dfsg1-1.1 from Rafael Laboissiere <rafael@debian.org>,1527782828-0400,deb,octave-pkg-dev dh-octave,https://github.com/neurodebian/Psychtoolbox-3,build,C,deb,1,0.85,pkg_rule,
8c201093bf5f47b4c77da2c93bc8536ebe724456,dh-r,cdbs,releasing package r-cran-digest version 0.6.16-1,1534985254-0500,deb,cdbs dh-r,https://salsa.debian.org/edd/r-cran-digest,build,C,deb,1,0.9,pkg_rule,
8c2aa8f5f686a4c533a2db0edda5825a8bc4e86d,dh-r,cdbs,* New upstream version   * Convert to dh-r   * Canonical homepage for CRAN\n\n,1478266738+0000,deb,cdbs dh-r,https://salsa.debian.org/r-pkg-team/r-cran-stringi,build,C++,deb,1,0.9,pkg_rule,
8c2e42309e0401ee4f8865c3e9797c78620c7691,cmake,autotools-dev,fix,1401030547+0200,deb,autotools-dev cmake,https://github.com/Pitriss/stikkit,build,C++,deb,1,0.85,pkg_rule,
8c33759396c1e0483979134ddadaf7e6bbf7a5c3,libjack-jackd2-dev,libjack-dev,DEBIAN: use libjack-jackd2-dev instead of libjack-dev\n\nSigned-off-by: Stefan Westerfeld <stefan@space.twc.de>,1506505192+0200,deb,libjack-dev libjack-jackd2-dev,https://github.com/swesterfeld/spectmorph,Multi Media,C++,deb,1,0.85,pkg_rule,
8c540cfe15d2ba7e7e8295923a3e341b1227f89f,default-libmysqlclient-dev,libmysqlclient-dev,Imported Debian patch 1.0+ds-4,1480208524+0000,deb,libmysqlclient-dev default-libmysqlclient-dev,https://salsa.debian.org/science-team/apophenia,database,C,deb,1,0.9,pkg_rule,
8c57390bd51cfcb5d691a4613cc072ecb476aace,libgeoclue-2-dev,geoclue-2.0,* New upstream release. * Update build-dependencies according to configure.ac changes:   - Add libasound2-dev [linux-any] for alsa.pc check   - Replace libnm-glib-dev and libnm-util-dev with     libnm-dev (>= 1.0) [linux-any]   - Bump gsettings-desktop-schemas-dev (>= 3.19.3)   - Replace geoclue-2.0 with libgeoclue-2-dev (>= 2.3.1) * Add --disable-alsa configure flag on non-linux. * Bump Standards-Version to 3.9.7 * Stop ship input-devices-example.sh   (and usr/share/gnome-settings-daemon-* directory)   - upstream removed support for non-libinput mouse configurations\n\ngit-svn-id: file:///svn/pkg-gnome/desktop/experimental/gnome-settings-daemon@47608 db0db5de-e4c8-0310-9441-90abf70311f7,1458215319+0000,deb,geoclue-2.0 libgeoclue-2-dev,https://github.com/droidian/gnome-settings-daemon,OS Dev,C,deb,1,0.85,pkg_rule,
8c5b063df2c7f9c502e11497a48c286548398765,dh-autoreconf,autotools-dev,Use dh_autoreconf instead of dh_autotools-dev_*config,1366216834+0200,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/debian/dillo,build,C++,deb,1,0.9,pkg_rule,
8c7e71ef3259ea2ba18ecef9d0ed5af8ce755e2b,cmake,autotools-dev,Imported Debian patch 1.5-1,1234606129+0100,deb,autotools-dev cmake,https://salsa.debian.org/debian/libopenobex,build,C,deb,1,0.85,pkg_rule,
8c894139c30e0bf59a433102f3851f1e4ea0abdc,cmake,autotools-dev,Merged with Jun2020,1600867577+0200,deb,autotools-dev cmake,https://github.com/MonetDB/MonetDB,build,C,deb,1,0.85,pkg_rule,
8c8bcbb68465910c301a44955ff5f1f50a39f5bd,qtbase5-dev,libqt4-dev,Qt 5 fixes,1542463717+0100,deb,libqt4-dev qtbase5-dev,https://github.com/MartinDelille/Clementine,GUI,C++,deb,1,0.9,pkg_rule,
8c8c6f70d5b6b6e62d479e614e2a690f758ddeb0,x11proto-core-dev,x-dev,Some Update debian/ due to debian policy update\n\ngit-svn-id: file:///usr/local/google/home/rocall/svn/freeciv-warclient/trunk@420 4efe6140-7f1d-0410-9bd2-be1ee28408da,1182674073+0000,deb,x-dev x11proto-core-dev,https://github.com/rcallahan/freeciv-warclient,GUI,C,deb,1,0.85,pkg_rule,
8c9eb0560b89c4fdee4ca698b54d4999b2e6c441,apache2-dev,apache2-threaded-dev,packaging for libapache2-mod-gnutls 0.5.10-2,1392944244-0500,deb,apache2-threaded-dev apache2-dev,https://github.com/BenBE/mod_gnutls,network,C,deb,1,0.85,pkg_rule,
8c9eb0560b89c4fdee4ca698b54d4999b2e6c441,dh-apache2,apache2-threaded-dev,packaging for libapache2-mod-gnutls 0.5.10-2,1392944244-0500,deb,apache2-threaded-dev dh-apache2,https://github.com/BenBE/mod_gnutls,network,C,deb,1,0.85,pkg_rule,
8ca1e40e2529ebe82b2fc5f7420b0e42226611bf,dh-autoreconf,autotools-dev,Use dh-autoreconf to fix new architectures (ppc64el)\n\nCloses: #757110,1408893429-0700,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/gnome-team/libgee,build,C,deb,1,0.9,pkg_rule,
8cae3cc852788553cece215a501714b8a48af8b8,dh-autoreconf,autotools-dev,Use dh-autoreconf instead of autotools-dev. Closes: #763443.,1438366337+0200,deb,autotools-dev dh-autoreconf,https://github.com/Cloudxtreme/SystemTap,build,C++,deb,1,0.9,pkg_rule,
8cb91b8ec59b74acd7a21245f6c1341bc4a76494,dh-autoreconf,autotools-dev,"Import Debian changes 1.16+dfsg-2\n\ngsl (1.16+dfsg-2) unstable  urgency=low\n\n  * debian/rules: Applies patch by Fernando Seiti Furusato to switch to     autoreconf use via debhelper in order to build on eg the ppc64el     architecture.					(Closes: #753360)   * debian/control: Idem, in Build-Depends s/autotools-dev/dh-autoreconf/\n\n  * debian/rules: Add dpkg-buildflags call for CFLAGS and LDFLAGS      * debian/control: Set Standards-Version: to current version",1404577396-0500,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/edd/gsl,build,C,deb,1,0.9,pkg_rule,
8cbf2a65b40cd9613e1561f62c813cf150c3680f,autotools-dev,dh-autoreconf,Replace dh_autoreconf with autotools_dev addon.,1278371629+0200,deb,dh-autoreconf autotools-dev,https://salsa.debian.org/multimedia-team/lives,build,C,deb,1,0.9,pkg_rule,
8cd861370b1dca682f463d47080e0874de936c39,libjson-c-dev,libjson0-dev,Change jsonc library build dependency from transitional libjson0-dev to libjson-c-dev,1378582779+0200,deb,libjson0-dev libjson-c-dev,https://github.com/JoseLSegura/Grive-Debian-packaging,serializing,C++,deb,1,0.9,pkg_rule,
8ceb08b372fe2ae0456055248c0906c0af558fbd,dh-sequence-gnome,debhelper,"Import patches-unapplied version 3.34.0-1 to debian/sid\n\nImported using git-ubuntu import.\n\nChangelog parent: c61bda87aa1df3213625965315a26cddb1490e26\n\nNew changelog entries:   * New upstream release   * control: Bump vte Build-Depends version to 0.58 per configure.ac   * control, rules: Port to specifying compat level and sequences in     Build-Depends. Bump to compat 12   * control, rules, gnome-terminal.install: Standards-Version 4.4.0 & FHS 3.0.     This means we can stop overriding the libexecdir.",1568284216+0100,deb,debhelper dh-sequence-gnome,https://github.com/monkeyking/gnome-terminal,build,C,deb,1,0.85,pkg_rule,
8cec068c78527b0d191eb5d81842e398d5306cce,cmake,autotools-dev,* build with qt4 and cmake:   - debian/control: updated.   - debian/rules: updated.,1204448887+0800,deb,autotools-dev cmake,https://github.com/debian-pkg-chinese/qterm,build,C++,deb,1,0.85,pkg_rule,
8cecc33835e0da6d2e2f63cdb02f7ba2f58fcf3c,qtbase5-dev,libqt4-dev,Upgrade to qt5\n\nCloses: #816810,1457970003+0800,deb,libqt4-dev qtbase5-dev,https://salsa.debian.org/multimedia-team/mediaconch,GUI,C,deb,1,0.9,pkg_rule,
8cee21986877bd4d324d078203e2bd9101e794ec,libp8-platform-dev,libkodiplatform-dev,[cmake] remove usage of kodi-platform\n\nThe pvr.stalker binary addon does not use kodi-platform. Remove existing references from CMakeLists.txt and debian/control. Add dependency to libp8-platform-dev because libkodiplatform-dev pulled that dependency in as a side effect. Fix that bug too by adding an explicit dependency.\n\nSigned-off-by: Olaf Hering <olaf@aepfle.de>,1556798240+0200,deb,libkodiplatform-dev libp8-platform-dev,https://github.com/JHP4911/pvr.stalker,Multi Media,C++,deb,1,0.85,pkg_rule,
0d00f8df28fac854d9eaad2a900f7250de9134b6,qtbase5-dev,libqt4-dev,Updated dependencies,1448106477+0100,deb,libqt4-dev qtbase5-dev,https://github.com/dci-debian-packaging-backports/libkolab,GUI,C++,deb,1,0.9,pkg_rule,
0d0318ab28c906169ac43c62015aa2921c3fb087,libgd-dev,libgd2-xpm-dev,Change libgd2-xpm-dev to libgd-dev,1436227252+0100,deb,libgd2-xpm-dev libgd-dev,https://salsa.debian.org/science-team/grads,Multi Media,C,deb,1,0.9,pkg_rule,
0d1d1203526fd8f194111d3388a8f25dd2530ae7,dh-autoreconf,autotools-dev,merged upstream changes for trusty,1400938638+0530,deb,autotools-dev dh-autoreconf,https://github.com/MenkeTechnologies/iftopcolor,build,C,deb,1,0.85,pkg_rule,
0d1fb62e9e7bd941ea7646386f4516493da37e50,google-mock,libgtest-dev,"Ver 1.4.1003.102: - Link statically with the protocol buffer lib by default. (Issue 14) - Fixed bugs:   - ""build_mozc.py clean"" doesn't remove some generated files. (Issue 54)   - Cannot be built with IBus 1.4.1. (Issue 117)   - Use ibus_engine_delete_surrounding_text instead of backspace forwarding     for IBus 1.2.1 or later. (Issue 126)   - Enable ""Set input mode to X"" commands on Linux. (Issue 128)\n\n git-svn-id: https://mozc.googlecode.com/svn/trunk@96 a6090854-d499-a067-5803-1114d4e51264",1331097746+0000,deb,libgtest-dev google-mock,https://github.com/GAumala/mozc,testing,C++,deb,1,0.85,pkg_rule,
0d202c49763259bb044a307e15b7ce034711a4f9,qttools5-dev-tools,libqt4-dev,Merge pull request #1 from CryptoDev-Project/master\n\nUpdate CHTC to fix minor bugs and reduce CPU usage,1556256973+0100,deb,libqt4-dev qttools5-dev-tools,https://github.com/CryptoDev-Project/CHTC,GUI,C++,deb,1,0.85,pkg_rule,
0d202c49763259bb044a307e15b7ce034711a4f9,qtbase5-dev,libqt4-dev,Merge pull request #1 from CryptoDev-Project/master\n\nUpdate CHTC to fix minor bugs and reduce CPU usage,1556256973+0100,deb,libqt4-dev qtbase5-dev,https://github.com/CryptoDev-Project/CHTC,GUI,C++,deb,1,0.85,pkg_rule,
0d202c49763259bb044a307e15b7ce034711a4f9,qttools5-dev,libqt4-dev,Merge pull request #1 from CryptoDev-Project/master\n\nUpdate CHTC to fix minor bugs and reduce CPU usage,1556256973+0100,deb,libqt4-dev qttools5-dev,https://github.com/CryptoDev-Project/CHTC,GUI,C++,deb,1,0.85,pkg_rule,
0d21f8580c1713f177863f476115669c26a82319,qttools5-dev-tools,libqt4-dev,Update Build-Depends (Qt5),1453550200+0100,deb,libqt4-dev qttools5-dev-tools,https://salsa.debian.org/debian/qmmp,GUI,C++,deb,1,0.85,pkg_rule,
0d21f8580c1713f177863f476115669c26a82319,qtbase5-dev,libqt4-dev,Update Build-Depends (Qt5),1453550200+0100,deb,libqt4-dev qtbase5-dev,https://salsa.debian.org/debian/qmmp,GUI,C++,deb,1,0.85,pkg_rule,
0d21fa95f2c0dbd9f1ffb2a85e1c7a57bf1d61e2,qttools5-dev-tools,libqt4-dev,"Import Debian changes 0.12.1-0.1\n\nbitcoin (0.12.1-0.1) unstable  urgency=medium\n\n  * Non-maintainer upload.   * New upstream release. (Closes: Bug#822203)   * Remove cdbs from debian/rules, add debian/copyright-check to help     with updating debian/copyright info (Closes: Bug#808969)   * Update dependencies to qt5.   * Add dependency on libdevent-dev.   * Add dependency on libzmq for ZeroMQ support.   * Force use of gcc/g++ 5. (Closes: Bug#812275)   * Compatibility patch for OpenSSL 1.1 opaque types. (Closes: Bug#828248)   * Apply reproducible build patch from Reiner Herrmann. (Closes: Bug#791834)   * Bump standards version.",1471596531+1000,deb,libqt4-dev qttools5-dev-tools,https://salsa.debian.org/cryptocoin-team/bitcoin,GUI,C++,deb,1,0.9,pkg_rule,
0d21fa95f2c0dbd9f1ffb2a85e1c7a57bf1d61e2,qtbase5-dev,libqt4-dev,"Import Debian changes 0.12.1-0.1\n\nbitcoin (0.12.1-0.1) unstable  urgency=medium\n\n  * Non-maintainer upload.   * New upstream release. (Closes: Bug#822203)   * Remove cdbs from debian/rules, add debian/copyright-check to help     with updating debian/copyright info (Closes: Bug#808969)   * Update dependencies to qt5.   * Add dependency on libdevent-dev.   * Add dependency on libzmq for ZeroMQ support.   * Force use of gcc/g++ 5. (Closes: Bug#812275)   * Compatibility patch for OpenSSL 1.1 opaque types. (Closes: Bug#828248)   * Apply reproducible build patch from Reiner Herrmann. (Closes: Bug#791834)   * Bump standards version.",1471596531+1000,deb,libqt4-dev qtbase5-dev,https://salsa.debian.org/cryptocoin-team/bitcoin,GUI,C++,deb,1,0.9,pkg_rule,
0d2f47c738c63b59effe86a86329bb8a405ca85d,libmagickwand-dev,libmagick9-dev,* for squeeze,1299151265+0900,deb,libmagick9-dev libmagickwand-dev,https://github.com/atkonn/mod_chxj,Multi Media,C,deb,1,0.85,pkg_rule,
0d2f47c738c63b59effe86a86329bb8a405ca85d,libssl-dev,openssl,* for squeeze,1299151265+0900,deb,openssl libssl-dev,https://github.com/atkonn/mod_chxj,cryptography,C,deb,1,0.85,pkg_rule,
0d2f7bc81eaabd7818e2ff86a3426cc6f4042830,cmake,autotools-dev,Replace autotools build by cmake.,1367001673+0200,deb,autotools-dev cmake,https://salsa.debian.org/jelmer/alglib,build,C++,deb,1,0.95,pkg_rule,
0d2fe6549c99a11b4e33c7703eefd15498a6b4eb,dh-autoreconf,autotools-dev,bump debian packaging scripts dh-autoreconf,1325624292+0000,deb,autotools-dev dh-autoreconf,https://github.com/Distrotech/djview4,build,C++,deb,1,0.9,pkg_rule,
0d3231faf6564dc5a16bde71ba819bedc762b207,libchoicebox-dev,echoicebox-dev,"Use libchoicebox1, simplify key handling",1251669812+0700,deb,echoicebox-dev libchoicebox-dev,https://github.com/OpenInkpot-archive/fbreader,documentation,C++,deb,1,0.7,pkg_rule,
0d3665e575cceecccfd007e0a04b57881c3e1f0a,yelp-tools,gnome-doc-utils,[svn-buildpackage] Tagging anjuta 2:3.8.4-2,1392423349+0000,deb,gnome-doc-utils yelp-tools,https://salsa.debian.org/gnome-team/anjuta,documentation,C,deb,1,0.95,pkg_rule,
0d5d9b7c94e8b62901764de236f0445621e72530,cheerp-musl,cheerp-newlib,CI: Replace newlib package with musl,1652769718+0200,deb,cheerp-newlib cheerp-musl,https://github.com/leaningtech/cheerp-compiler,other,C++,deb,1,0.8,pkg_rule,
0d5f093fd19feb9eb0e4419c8f1c49d3d6abb572,x11proto-core-dev,x-dev,Imported Debian patch 3.4.3-1.1,1227115870-0500,deb,x-dev x11proto-core-dev,https://github.com/JackCap/fcitx,GUI,C,deb,1,0.98,pkg_rule,
0d678719ca748aced4cd0bb53c646ad287707d16,libfarstream-0.1-dev,libgstfarsight0.10-dev,Build-depends against libfarstream-0.1-dev instead of libgstfarsight0.10-dev\n\nCloses: #664527,1337907458-0400,deb,libgstfarsight0.10-dev libfarstream-0.1-dev,https://github.com/mrakhunathan/pidgin,network,C,deb,1,0.9,lib_replacement,
0d79c5f7580c9556ec53e9475e0a54474e6fd3c5,pike7,pike7-cvs,Changes for pike7 in Debian,983291970+0000,deb,pike7-cvs pike7,https://github.com/hww3/pexts,GUI,C,deb,1,0.85,pkg_rule,
0d9fd0355a533ac4e0c87e35d9182c6d77500a5a,dh-autoreconf,autotools-dev,Use dh-autoreconf to update the build system\n\nOverride dh_autoreconf since we need to run gtkdocize and intltoolize.,1393768006+0100,deb,autotools-dev dh-autoreconf,https://github.com/darkxst/tracker-debian,build,C,deb,1,0.9,pkg_rule,
0da82ef2c6ea0f2839c2b488bada15be4aff5475,xutils-dev,xutils,Imported debian files as of 1.08-9.,1290401241-0800,deb,xutils xutils-dev,https://github.com/xBugs-dot/bugsx,GUI,C,deb,1,0.95,pkg_rule,
0db68411058c097e7e44b03edaed8ea10167c837,libgck-dev,libgp11-dev,Replace Build-Depends on libgp11-dev with libgck-dev (>= 3.0.0) for PKCS#11 support.,1307049583+0000,deb,libgp11-dev libgck-dev,https://salsa.debian.org/gnome-team/seahorse,cryptography,C,deb,1,0.95,lib_replacement,
0db84c4e992bfc4894b9f3cfe30d0eb39f80c6d2,qtbase5-dev,libqt4-dev,Merge be42ebfb6bfca0e2e925d42ad2a6a7aa55d5aeec into e4ba16495e8d8177eb85d6bfcc69089b38753e39,1472210940+0000,deb,libqt4-dev qtbase5-dev,https://github.com/apache/thrift,GUI,C++,deb,1,0.95,pkg_rule,
0dc303e803aee2068df8dc491a5e1be5e4075128,kde-workspace-dev,kdebase-workspace-dev,Build-depend on kde-workspace-dev instead of the transitional package kdebase-workspace-dev.,1368735649+0200,deb,kdebase-workspace-dev kde-workspace-dev,https://github.com/netrunner-debian-kde-extras/ktorrent,OS Dev,C++,deb,1,0.9,pkg_rule,
