repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
Jasig/sass-maven-plugin,7bb8786a07d790cd76d162acf49abe28b87da548,2012-06-21 13:25:52,com.google.guava:guava,com.google.collections:google-collections,Changed dependency to google guava,com.google.guava:guava com.google.collections:google-collections,"
Changed dependency to google guava",28,Utility,,1,0.7,
Jasig/WebproxyPortlet,589a99aa7a6477c693f4088e86a5181b9afb45a1,2013-01-18 21:05:13,ch.qos.logback:logback,commons-logging:commons-logging,"WPP-57: v2 bug fixes and improvements.

The following changes are proposed for the WPP v2:
1. CAS proxy bug fixes (serviceUrl, final proxy URL creation)
2. Switched the logging framework to just logback/slf4j
3. Fixed formatting issues in a number of Java classes
4. Added CAS proxy attribute
5. Fixed a bug in whitelist regex matching (blank regex forces the filter to rewrite everything)",ch.qos.logback:logback commons-logging:commons-logging,"
2.
Switched the logging framework to just logback/slf4j
3.",7,Logging,,1,0.95,
Jasig/WebproxyPortlet,589a99aa7a6477c693f4088e86a5181b9afb45a1,2013-01-18 21:05:13,org.slf4j:jul-to-slf4j,commons-logging:commons-logging,"WPP-57: v2 bug fixes and improvements.

The following changes are proposed for the WPP v2:
1. CAS proxy bug fixes (serviceUrl, final proxy URL creation)
2. Switched the logging framework to just logback/slf4j
3. Fixed formatting issues in a number of Java classes
4. Added CAS proxy attribute
5. Fixed a bug in whitelist regex matching (blank regex forces the filter to rewrite everything)",org.slf4j:jul-to-slf4j commons-logging:commons-logging,"
2.
Switched the logging framework to just logback/slf4j
3.",3,Logging,,1,0.95,
Jaspersoft/jrs-rest-java-client,50b535c745438399fe0014e664d1c44c6eb538b6,2015-09-11 08:26:58,log4j:log4j,org.slf4j:slf4j,"Switched self4j simple to log4j, added Log4j dependencies",log4j:log4j org.slf4j:slf4j,"Switched self4j simple to log4j, added Log4j dependencies
",4,Logging,,1,0.9,
javalite/activejdbc,7a700071917b75cbd17e550e7cc78915898650fa,2016-02-01 08:09:04,org.apache.activemq:artemis-server,org.hornetq:hornetq,#253 Upgrade HornetNest to Artemis 1.2,org.apache.activemq:artemis-server org.hornetq:hornetq,"
#253 Upgrade HornetNest to Artemis 1.2",3,Database&HTTP Clients,,1,0.9,
javalite/activejdbc,4d938067d8b7a870bd5c1d2e78e1f93492b585c2,2021-05-18 20:59:15,org.mariadb.jdbc:mariadb-java-client,mysql:mysql-connector-java,#1108 Change  Mysql driver to latest MariaDB,org.mariadb.jdbc:mariadb-java-client mysql:mysql-connector-java,"
#1108 Change  Mysql driver to latest MariaDB",16,Database,,1,0.95,
javanna/elasticsearch-river-solr,5cc30fdc5bd8b82651c54f6ff583bb7a878b3e2b,2014-02-16 18:48:02,junit:junit,org.testng:testng,"updated to 1.0

also migrated tests from testng to junit + elasticsearch-test + randomized runner",junit:junit org.testng:testng,"
also migrated tests from testng to junit + elasticsearch-test + randomized runner",47,Testing,,1,0.97,
javaparser/javaparser,c450df4ae7367492b9037001456f60b0ef3cb314,2018-01-14 21:49:37,org.mockito:mockito,org.easymock:easymock,Use Mockito instead of EasyMock,org.mockito:mockito org.easymock:easymock,"
Use Mockito instead of EasyMock",15,Testing,,1,0.98,
javaslang/javaslang,456c9f6d42b73d8a3262e3e2fdc3ad519344560d,2014-08-30 10:11:05,org.assertj:assertj-core,org.easytesting:fest-assert,"Migrated from fest-assert-2.0M10 to assertj-1.6.1.
Switched from junit-4.11 to junit-4.12-beta-1.",org.assertj:assertj-core org.easytesting:fest-assert,"
Migrated from fest-assert-2.0M10 to assertj-1.6.1.",34,Testing,,1,0.98,
jbake-org/jbake,7ab3fa62140372b74677d84073849308b4eff94c,2014-02-20 13:27:53,org.assertj:assertj-core,org.easytesting:fest-assert,Used AssertJ instead of FEST-Assert.,org.assertj:assertj-core org.easytesting:fest-assert,"
Used AssertJ instead of FEST-Assert.",49,Testing,,1,0.98,
JBEI/ice,7493513838da986e208c104aa318bb22d0712aaa,2013-09-27 17:21:40,ch.qos.logback:logback,log4j:log4j,- moving to logback for logging,ch.qos.logback:logback log4j:log4j,"
- moving to logback for logging",58,Logging,,1,0.95,
jberet/jsr352,75670991e7afd3ca91f8c932caa5c8d7f034e217,2013-06-20 20:35:12,org.jboss.spec.javax,javax.transaction:jta,"use InMemoryRepository as the default before JdbcRepository is ready; use jboss spec api jar for jta instead of javax.transaction:jta, which is not allowd in WildFly; move jberet.properties to distribution module to avoid potential interference with WildFly server config.",org.jboss.spec.javax javax.transaction:jta,"use InMemoryRepository as the default before JdbcRepository is ready; use jboss spec api jar for jta instead of javax.transaction:jta, which is not allowd in WildFly; move jberet.properties to distribution module to avoid potential interference with WildFly server config.
",4,Building&Web Framework,,1,0.9,Integration
jboss/jboss-javaee-specs,e7bba3786c83c69983a861425531f272b8bde9a3,2015-05-11 15:57:29,org.jboss.spec.javax,org.jboss.resteasy:jaxrs-api,Use jboss spec version of jaxrs-api instead of resteasy,org.jboss.spec.javax org.jboss.resteasy:jaxrs-api,"
Use jboss spec version of jaxrs-api instead of resteasy",6,Web Framework,,1,0.9,
jboss-developer/jboss-brms-quickstarts,1614f5a1edc2da55648fde6c922d2c1157464a2a,2014-03-06 20:42:10,ch.qos.logback:logback,org.slf4j:slf4j,Changed BRMS bom -build-4 for -build-6 and added ch.qos.logback instead of  slf4j-jdk14,ch.qos.logback:logback org.slf4j:slf4j,"
Changed BRMS bom -build-4 for -build-6 and added ch.qos.logback instead of  slf4j-jdk14",3,Logging,,1,0.9,
jboss-fuse/wsdl2rest,3f343c2ec7c8acaace30dff8621f7a636c06c81a,2016-11-09 15:31:03,org.slf4j:slf4j,commons-logging:commons-logging,[resolves #3] Use slf4j instead of commons logging,org.slf4j:slf4j commons-logging:commons-logging,"
[resolves #3] Use slf4j instead of commons logging",39,Logging,,1,0.98,
jboss-fuse/wsdl2rest,3f343c2ec7c8acaace30dff8621f7a636c06c81a,2016-11-09 15:31:03,org.slf4j:slf4j,log4j:log4j,[resolves #3] Use slf4j instead of commons logging,org.slf4j:slf4j log4j:log4j,"
[resolves #3] Use slf4j instead of commons logging",73,Logging,,1,0.98,
jboss-logging/jboss-logmanager,c7dc4d6530018519cd0575dee2a0212a0b3407f7,2013-05-09 16:02:35,junit:junit,org.testng:testng,Switched from TestNG to JUnit,junit:junit org.testng:testng,"
Switched from TestNG to JUnit",47,Testing,,1,0.98,
jboss-remoting/jboss-remoting,15989139a86b660e2f787f430024f60672e11060,2011-06-21 16:34:53,junit:junit,org.testng:testng,Move TestNG test suite to Junit.,junit:junit org.testng:testng,"
Move TestNG test suite to Junit.",47,Testing,,1,0.97,
jbosstm/narayana,3559ecbdd652d78b6925e021f6fc191afa177dce,2013-05-17 12:42:38,org.wildfly:wildfly,org.jboss.as:jboss-as-arquillian,JBTM-1693 update to replace jboss-as-arquillian-container-managed with wildfly-arquillian-container-managed,org.wildfly:wildfly org.jboss.as:jboss-as-arquillian,"
JBTM-1693 update to replace jboss-as-arquillian-container-managed with wildfly-arquillian-container-managed",8,Testing&Web Framework,,1,0.95,
jbosstools/jbosstools-openshift,f685aaf80badca695e62a1ea6858eb2cca33c662,2020-02-18 16:03:52,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"[JBIDE-27051] switched to log4j2

Signed-off-by: Andre Dietisheim <adietish@redhat.com>",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
[JBIDE-27051] switched to log4j2",4,Logging,,1,0.9,
jbrundege/taro,fe226f6f511490712a5ba41b50106b48075f4f38,2015-02-14 15:38:59,org.assertj:assertj-core,org.hamcrest:hamcrest,"replaced harmcrest by assertj
replaced mocks by implementation test
added oss-parent as parent pom
replaced all poi model objects by XSSF poi model",org.assertj:assertj-core org.hamcrest:hamcrest,"
replaced harmcrest by assertj
replaced mocks by implementation test",5,Testing,,1,0.95,
jcaddel/maven-s3-wagon,98f2f2f381cf19944f3d2a4623ea014b9bb19281,2010-12-28 21:01:38,com.amazonaws:aws-java-sdk,net.java.dev.jets3t:jets3t,Update the wagon to use Amazon's java library instead of Jets3t,com.amazonaws:aws-java-sdk net.java.dev.jets3t:jets3t,"
Update the wagon to use Amazon's java library instead of Jets3t",3,HTTP Clients,,1,0.98,
jcgay/buildplan-maven-plugin,0578c697f14fb0913542f6f5b9afac0a102c7cb9,2013-06-22 19:39:20,org.assertj:assertj-core,org.easytesting:fest-assert,Replace FEST-assert by AssertJ.,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace FEST-assert by AssertJ.",34,Testing,,1,0.99,
jcgay/maven-color,833c4f68f5bd8857a89df145dd1df048f7848dc2,2013-08-15 11:10:50,org.assertj:assertj-core,org.easytesting:fest-assert,Replace FEST-assert by AssertJ.,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace FEST-assert by AssertJ.",49,Testing,,1,0.99,
jchambers/java-otp,9f5d09444932ef6d41e75daa6dfd710d8b73e20e,2019-06-15 17:59:48,org.junit,pl.pragmatists:JUnitParams,Update tests to JUnit 5.,org.junit pl.pragmatists:JUnitParams,"
Update tests to JUnit 5.",3,Testing,,1,0.85,
jchambers/pushy,e8f2638bfaa001c305202b7759c1ebf8cb8c343a,2020-03-05 22:48:50,org.junit,pl.pragmatists:JUnitParams,Update to JUnit 5.,org.junit pl.pragmatists:JUnitParams,"
Update to JUnit 5.",3,Testing,,1,0.85,
jdemetra/jdemetra-app,4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308,2019-06-20 08:25:51,org.checkerframework:checker-qual,com.google.code.findbugs,Replace jsr305 by checkerframework and jcip,org.checkerframework:checker-qual com.google.code.findbugs,"
Replace jsr305 by checkerframework and jcip",6,Utility,,1,0.95,
jdemetra/jdemetra-app,4e09b1cf5d78b6e179ab423bf4e9b02f14c1f308,2019-06-20 08:25:51,com.github.stephenc.jcip:jcip-annotations,com.google.code.findbugs,Replace jsr305 by checkerframework and jcip,com.github.stephenc.jcip:jcip-annotations com.google.code.findbugs,"
Replace jsr305 by checkerframework and jcip",3,Utility,,1,0.95,
jdemetra/jdemetra-core,1dcc3f77680598c560bbc13e43338914748a0da7,2019-06-19 13:55:43,org.checkerframework:checker-qual,com.google.code.findbugs,Replace jsr305 by checkerframework and jcip,org.checkerframework:checker-qual com.google.code.findbugs,"
Replace jsr305 by checkerframework and jcip",6,Utility,,1,0.95,
jdemetra/jdemetra-core,1dcc3f77680598c560bbc13e43338914748a0da7,2019-06-19 13:55:43,com.github.stephenc.jcip:jcip-annotations,com.google.code.findbugs,Replace jsr305 by checkerframework and jcip,com.github.stephenc.jcip:jcip-annotations com.google.code.findbugs,"
Replace jsr305 by checkerframework and jcip",3,Utility,,1,0.95,
jenkinsci/artifactory-plugin,9c5adb5e57bbf2fbf291cb0d53ca3108f5d402dd,2011-05-17 08:43:13,junit:junit,org.testng:testng,Switched tests to JUnit,junit:junit org.testng:testng,"
Switched tests to JUnit",47,Testing,,1,0.98,
jenkinsci/coverity-plugin,d21e6cdbd6263ad3dc65b5fdc08e9081aefa723f,2017-01-13 00:03:54,org.mockito:mockito,org.easymock:easymock,"This commit includes following cleanup tasks for coverity tool commands

1) Removed the ""PrepareCommand"" method from the constructor of each command and call ""PrepareCommand"" before runCommand.
2) Use ""AssertArrayEquals"" to check the expected arguments and actual arguments of the commands
3) Instead of using EasyMock, ""Mockito"" and ""PowerMockito"" are used.
4) Used ""try-catch"" block to test the expected exceptions
5) Added ""try-finally"" block for unit tests that involves writing some physical test files.",org.mockito:mockito org.easymock:easymock,"
2) Use ""AssertArrayEquals"" to check the expected arguments and actual arguments of the commands
3) Instead of using EasyMock, ""Mockito"" and ""PowerMockito"" are used.",8,Testing,,1,0.85,
jenkinsci/coverity-plugin,d21e6cdbd6263ad3dc65b5fdc08e9081aefa723f,2017-01-13 00:03:54,org.powermock:powermock,org.easymock:easymock,"This commit includes following cleanup tasks for coverity tool commands

1) Removed the ""PrepareCommand"" method from the constructor of each command and call ""PrepareCommand"" before runCommand.
2) Use ""AssertArrayEquals"" to check the expected arguments and actual arguments of the commands
3) Instead of using EasyMock, ""Mockito"" and ""PowerMockito"" are used.
4) Used ""try-catch"" block to test the expected exceptions
5) Added ""try-finally"" block for unit tests that involves writing some physical test files.",org.powermock:powermock org.easymock:easymock,"
2) Use ""AssertArrayEquals"" to check the expected arguments and actual arguments of the commands
3) Instead of using EasyMock, ""Mockito"" and ""PowerMockito"" are used.",3,Testing,,1,0.85,
jenkinsci/ec2-plugin,104e585c8129e9c485a18356dc4e0402b6ec6414,2012-01-26 12:38:17,com.amazonaws:aws-java-sdk,net.java.dev.jets3t:jets3t,"[FIXED JENKINS-12539] Convert to Amazon AWS libraries
[FIXED JENKINS-5867] Allow Amazon EC2 Plugin to not require root access",com.amazonaws:aws-java-sdk net.java.dev.jets3t:jets3t,"[FIXED JENKINS-12539] Convert to Amazon AWS libraries
[FIXED JENKINS-5867] Allow Amazon EC2 Plugin to not require root access",3,HTTP Clients,,1,0.98,
jenkinsci/extras-executable-war,a3539f7d477edc7744720bd8f41effa006d04b79,2020-10-14 10:25:31,com.github.spotbugs:spotbugs,com.google.code.findbugs,"Migrate to Warnings NG (#25)

* Update jenkinsfile for warnings NG

* Use findbugs instead of spotbugs

* Move to spotbugs and use spotbugs for warnings NG

Co-authored-by: res0nance <res0nance@users.noreply.github.com>",com.github.spotbugs:spotbugs com.google.code.findbugs,"
* Use findbugs instead of spotbugs",21,Utility,,1,0.75,
jenkinsci/git-client-plugin,51d3671d554d0124e4ef627ca7966f0fd2301c5a,2019-03-14 15:28:04,com.github.spotbugs:spotbugs,com.google.code.findbugs,Use spotbugs instead of findbugs,com.github.spotbugs:spotbugs com.google.code.findbugs,"
Use spotbugs instead of findbugs",6,Utility,,1,0.98,
jenkinsci/ircbot-plugin,456931f07e4283f8d31cc027ae4923879eca1072,2011-06-26 14:28:36,org.pircbotx:pircbotx,pircbot:pircbot,[FIXED JENKINS-3543] SSL support for ircbot,org.pircbotx:pircbotx pircbot:pircbot,"
[FIXED JENKINS-3543] SSL support for ircbot",3,Utility,,1,0.65,Functionality
jenkinsci/lib-jenkins-maven-embedder,fd9815a0e4d682353e265977e51b37c9d38c6021,2013-08-15 09:03:45,com.google.inject:guice,org.sonatype.sisu:sisu-guice,use guice from google,com.google.inject:guice org.sonatype.sisu:sisu-guice,"
use guice from google",10,Dependency Injection,,1,0.6,
jenkinsci/maven-plugin,9a212d54fb401dd550bc3eae6ce39ca1f3735186,2013-08-10 13:05:35,com.google.inject:guice,org.sonatype.sisu:sisu-guice,"use guice from google rather than a fork

Originally-Committed-As: aea10298fed376979e41f4482dd6f2a916f4b23f",com.google.inject:guice org.sonatype.sisu:sisu-guice,"
use guice from google rather than a fork",10,Dependency Injection,,1,0.6,
jenkinsci/scm-sync-configuration-plugin,a712edd84b1d5ce73b28667d99d0f2491fab219a,2011-03-06 22:59:01,org.mockito:mockito,org.easymock:easymock,migrated tests from easymock to mockito,org.mockito:mockito org.easymock:easymock,"
migrated tests from easymock to mockito",15,Testing,,1,1.0,
jenkinsci/scm-sync-configuration-plugin,a712edd84b1d5ce73b28667d99d0f2491fab219a,2011-03-06 22:59:01,org.powermock:powermock,org.easymock:easymock,migrated tests from easymock to mockito,org.powermock:powermock org.easymock:easymock,"
migrated tests from easymock to mockito",3,Testing,,1,1.0,
jenkins-infra/ircbot,4b1d017e1d6f25521128e0cbb9238c043d8f4fe5,2018-08-14 14:06:47,org.pircbotx:pircbotx,pircbot:pircbot,"""Upgrade"" to using PircBoxX which supports additional features",org.pircbotx:pircbotx pircbot:pircbot,"
""Upgrade"" to using PircBoxX which supports additional features",3,Utility,,1,0.8,Functionality
JetBrains/dekaf,70870a492cb20d90587022e26fd61b010f5338ef,2015-06-23 17:16:09,com.h2database:h2,org.hsqldb:hsqldb,Switch unit tests to H2 instead of HSQL,com.h2database:h2 org.hsqldb:hsqldb,"
Switch unit tests to H2 instead of HSQL",14,Database,,1,1.0,
jFastCGI/jfastcgi,bc80563c950e4966209d3caea0addf9b788f1947,2012-01-31 14:34:33,org.slf4j:slf4j,commons-logging:commons-logging,"- use slf4j instead of commons-logging.
- avoid dependency to the javax.servlet pkg in FastCGIHandler 

git-svn-id: https://jfastcgi.svn.sourceforge.net/svnroot/jfastcgi/trunk@58 1081a822-4f85-4487-bc49-23d3bbc2ccd8",org.slf4j:slf4j commons-logging:commons-logging,"
- use slf4j instead of commons-logging.",39,Logging,,1,1.0,
jflex-de/jflex,872723b1f14f262bb4f935fce760484e3cd71932,2018-09-21 21:47:13,com.google.guava:guava,commons-io:commons-io,"Replace commons-io by Guava (#319)

* Replace dep on org.apache.commons.io.FileUtils; by Guava com.google.common.io.Files",com.google.guava:guava commons-io:commons-io,"
Replace commons-io by Guava (#319)",4,Utility,,1,1.0,
JFrogDev/build-info,cd27ffb9d8e475c8fdd8d6c0730f852f651e36a8,2010-06-22 11:16:07,com.google.guava:guava,com.google.collections:google-collections,Replaced google-collections with guava,com.google.guava:guava com.google.collections:google-collections,"
Replaced google-collections with guava",28,Utility,,1,0.8,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.slf4j:slf4j,commons-logging:commons-logging,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.slf4j:slf4j commons-logging:commons-logging,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1",39,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.slf4j:jcl-over-slf4j,commons-logging:commons-logging,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.slf4j:jcl-over-slf4j commons-logging:commons-logging,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1",22,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.slf4j:jcl-over-slf4j,commons-lang:commons-lang,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.slf4j:jcl-over-slf4j commons-lang:commons-lang,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1",3,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-lang3,commons-logging:commons-logging,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-lang3 commons-logging:commons-logging,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",7,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-collections4,commons-logging:commons-logging,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-collections4 commons-logging:commons-logging,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",5,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-configuration2,commons-logging:commons-logging,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-configuration2 commons-logging:commons-logging,"
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",3,Logging,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-lang3,commons-collections:commons-collections,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-lang3 commons-collections:commons-collections,"
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",8,Utility,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-collections4,commons-lang:commons-lang,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-collections4 commons-lang:commons-lang,"
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",7,Utility,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-text,commons-lang:commons-lang,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-text commons-lang:commons-lang,"
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",14,Utility,,1,1.0,
jiaqi/jmxterm,eb38f4012dacafe4b4e876004ccf09080bde4e8a,2018-01-12 23:58:01,org.apache.commons:commons-configuration2,commons-lang:commons-lang,"- Replaced unmaintained classworlds with Maven assembly
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j
- Updated parent to 0.7.0, jcli to 1.0.0 and caff to 0.4.1
- Using version 2.0.0 due to incompatibilities in history format",org.apache.commons:commons-configuration2 commons-lang:commons-lang,"
- Using JLine 3
- Updated to commons dependencies
- Replaced commons-logging with slf4j",3,Utility,,1,1.0,
jirkapinkas/java-blog-aggregator-boot,667e8c13623276aa5ee1095d6c53c62a00f3e8be,2019-10-18 16:00:10,org.mapstruct:mapstruct,ma.glasnost.orika:orika-core,replaced Orika with MapStruct,org.mapstruct:mapstruct ma.glasnost.orika:orika-core,"
replaced Orika with MapStruct",4,Utility,,1,1.0,
jirkapinkas/jsitemapgenerator,88f78e41a2423923dfce9da6003e2fca120bba54,2018-12-23 14:28:03,com.squareup.okhttp3,org.apache.httpcomponents,removed httpclient in favour of okhttp,com.squareup.okhttp3 org.apache.httpcomponents,removed httpclient in favour of okhttpremoved httpclient in favour of okhttpremoved httpclient in favour of okhttpremoved httpclient in favour of okhttp,6,HTTP Clients&Web Framework,,1,1.0,
jitlogic/zorka,7634ed8f964d068da43d6b8a85090baf50907fd7,2013-09-11 16:47:07,org.jboss.resteasy:resteasy,com.sun.jersey:jersey,Switch from Jersey to RESTEasy. Server-side Guice injection.,org.jboss.resteasy:resteasy com.sun.jersey:jersey,"
Switch from Jersey to RESTEasy.
Server-side Guice injection.",3,Web Framework,,1,1.0,
jmeter-maven-plugin/jmeter-maven-plugin,4c3031150283c1e0c6dbae07fa34eb43feb25b36,2019-01-29 21:41:22,org.assertj:assertj-core,org.hamcrest:java-hamcrest,Replace Hamcrest with AssertJ,org.assertj:assertj-core org.hamcrest:java-hamcrest,"
Replace Hamcrest with AssertJ",5,Testing,,1,1.0,
jmock-developers/jmock-library,bdb8eaab15eb74ef45bfcdf787fe8ac4630d43ce,2018-10-16 21:09:15,net.bytebuddy:byte-buddy,cglib:cglib,First attempt at migrating from cglib to bytebuddy,net.bytebuddy:byte-buddy cglib:cglib,"
First attempt at migrating from cglib to bytebuddy",3,Building,,1,1.0,
jmxtrans/jmxtrans,d89100964e90678ca93c3e2f2154468100261dd1,2018-02-23 22:34:04,org.slf4j:log4j-over-slf4j,log4j:log4j,Finish removing Log4J1 dependency,org.slf4j:log4j-over-slf4j log4j:log4j,Finish removing Log4J1 dependency,27,Logging,,1,1.0,
jmxtrans/jmxtrans,d89100964e90678ca93c3e2f2154468100261dd1,2018-02-23 22:34:04,org.slf4j:log4j-over-slf4j,org.slf4j:slf4j,Finish removing Log4J1 dependency,org.slf4j:log4j-over-slf4j org.slf4j:slf4j,Finish removing Log4J1 dependency,26,Logging,,1,1.0,Simplification
jmxtrans/jmxtrans,7472bd85b7172235ba641d98a15ed46f3b756db0,2018-03-05 10:28:26,com.github.spotbugs:spotbugs,com.google.code.findbugs,"replace findbugs with spotbugs (#651)

spotbugs is the successor of findbugs",com.github.spotbugs:spotbugs com.google.code.findbugs,"
replace findbugs with spotbugs (#651)",21,Utility,,1,1.0,Deprecation
joachimvda/jtransfo,93a212a39e7f5869c6eb06dda49eab30c237ca4a,2014-08-04 20:50:16,org.assertj:assertj-core,org.easytesting:fest-assert,#46 replace fest-assert by assertj,org.assertj:assertj-core org.easytesting:fest-assert,"
#46 replace fest-assert by assertj",49,Testing,,1,1.0,
JodaOrg/joda-beans,bd90444f589284a387c9bbfd48af0bae266fb0d4,2018-03-13 14:30:46,junit:junit,org.testng:testng,Switch from TestNG to JUnit 4,junit:junit org.testng:testng,"
Switch from TestNG to JUnit 4",47,Testing,,1,1.0,
JodaOrg/joda-beans,bd90444f589284a387c9bbfd48af0bae266fb0d4,2018-03-13 14:30:46,com.tngtech.java:junit-dataprovider,org.testng:testng,Switch from TestNG to JUnit 4,com.tngtech.java:junit-dataprovider org.testng:testng,"
Switch from TestNG to JUnit 4",6,Testing,,1,1.0,
JodaOrg/joda-collect,17376429aa0cd6793ec3e4e290ac1550819ff53e,2017-10-30 18:30:27,junit:junit,org.testng:testng,Change from TestNG to JUnit4,junit:junit org.testng:testng,"
Change from TestNG to JUnit4",47,Testing,,1,1.0,
jodastephen/property-alliance,192df95210e9f8e6e3df90e58bdc36a6637cf788,2014-12-18 06:40:51,org.testng:testng,junit:junit,Switch from JUnit to TestNG,org.testng:testng junit:junit,"
Switch from JUnit to TestNG",23,Testing,,1,1.0,
joelittlejohn/jsonschema2pojo,74db6fa001d1c519ddc9d9264221be4269953692,2011-09-25 21:31:38,com.beust:jcommander,commons-cli:commons-cli,[issue 31] move from commons-cli to JCommander in readiness for adding new behavioural property (for generating primitives vs wrapper types),com.beust:jcommander commons-cli:commons-cli,"
[issue 31] move from commons-cli to JCommander in readiness for adding new behavioural property (for generating primitives vs wrapper types)",8,Utility,,1,1.0,Functionality
